iter	Passed	Remaining
6337	65637	37924
6338	65646	37913
6339	65658	37903
6340	65669	37893
6341	65678	37882
6342	65688	37871
6343	65698	37861
6344	65706	37850
6345	65715	37838
6346	65723	37827
6347	65735	37817
6348	65746	37807
6349	65755	37796
6350	65763	37784
6351	65775	37775
6352	65787	37765
6353	65798	37756
6354	65807	37744
6355	65956	37814
6356	65968	37804
6357	65977	37793
6358	65989	37783
6359	65998	37772
6360	66006	37761
6361	66017	37750
6362	66025	37739
6363	66035	37728
6364	66047	37719
6365	66057	37708
6366	66069	37699
6367	66079	37688
6368	66087	37676
6369	66098	37666
6370	66109	37656
6371	66121	37647
6372	66132	37637
6373	66141	37626
6374	66152	37616
6375	66162	37605
6376	66170	37593
6377	66178	37582
6378	66187	37571
6379	66197	37560
6380	66205	37548
6381	66215	37537
6382	66224	37526
6383	66233	37515
6384	66245	37506
6385	66256	37496
6386	66267	37486
6387	66275	37474
6388	66284	37463
6389	66295	37453
6390	66305	37442
6391	66314	37431
6392	66324	37420
6393	66333	37409
6394	66343	37399
6395	66352	37388
6396	66361	37377
6397	66370	37366
6398	66381	37355
6399	66389	37344
6400	66400	37334
6401	66410	37323
6402	66420	37312
6403	66428	37301
6404	66438	37290
6405	66448	37279
6406	66457	37268
6407	66465	37257
6408	66475	37246
6409	66485	37235
6410	66493	37224
6411	66501	37212
6412	66510	37201
6413	66520	37190
6414	66530	37180
6415	66541	37170
6416	66551	37159
6417	66560	37148
6418	66568	37137
6419	66577	37125
6420	66585	37114
6421	66595	37103
6422	66604	37092
6423	66615	37082
6424	66623	37070
6425	66633	37059
6426	66643	37049
6427	66653	37039
6428	66664	37029
6429	66674	37018
6430	66683	37007
6431	66694	36997
6432	66706	36987
6433	66718	36978
6434	66728	36967
6435	66736	36956
6436	66746	36945
6437	66755	36934
6438	66768	36925
6439	66776	36913
6440	66785	36902
6441	66796	36892
6442	66806	36882
6443	66816	36871
6444	66827	36861
6445	66835	36849
6446	66845	36839
6447	66857	36829
6448	66869	36819
6449	66877	36808
6450	66890	36799
6451	66900	36789
6452	66911	36778
6453	66919	36767
6454	66927	36755
6455	66936	36744
6456	67018	36773
6457	67029	36763
6458	67038	36752
6459	67047	36741
6460	67057	36730
6461	67066	36719
6462	67074	36708
6463	67083	36696
6464	67093	36685
6465	67101	36674
6466	67112	36664
6467	67120	36652
6468	67129	36641
6469	67139	36630
6470	67149	36620
6471	67160	36610
6472	67169	36599
6473	67180	36589
6474	67188	36577
6475	67199	36567
6476	67210	36557
6477	67219	36546
6478	67229	36535
6479	67240	36525
6480	67251	36515
6481	67261	36505
6482	67271	36494
6483	67281	36483
6484	67292	36473
6485	67301	36462
6486	67313	36453
6487	67324	36442
6488	67332	36431
6489	67343	36421
6490	67352	36410
6491	67360	36398
6492	67370	36388
6493	67379	36377
6494	67391	36367
6495	67400	36356
6496	67408	36344
6497	67417	36333
6498	67426	36322
6499	67436	36312
6500	67447	36302
6501	67459	36292
6502	67468	36281
6503	67479	36271
6504	67489	36260
6505	67501	36251
6506	67510	36240
6507	67519	36229
6508	67527	36217
6509	67536	36206
6510	67546	36195
6511	67557	36185
6512	67569	36176
6513	67579	36165
6514	67591	36155
6515	67599	36144
6516	67610	36134
6517	67619	36123
6518	67629	36112
6519	67639	36101
6520	67647	36090
6521	67656	36079
6522	67665	36067
6523	67673	36056
6524	67682	36045
6525	67692	36034
6526	67702	36024
6527	67713	36014
6528	67723	36003
6529	67733	35993
6530	67742	35982
6531	67752	35971
6532	67761	35960
6533	67769	35948
6534	67778	35937
6535	67786	35926
6536	67797	35915
6537	67805	35904
6538	67813	35892
6539	67824	35882
6540	67832	35871
6541	67841	35859
6542	67853	35850
6543	67864	35840
6544	67873	35829
6545	67883	35818
6546	67893	35808
6547	67902	35797
6548	67911	35785
6549	67921	35775
6550	67929	35763
6551	67940	35753
6552	67951	35743
6553	67960	35732
6554	67969	35721
6555	67977	35710
6556	67986	35698
6557	67996	35688
6558	68130	35742
6559	68162	35743
6560	68172	35733
6561	68182	35722
6562	68191	35711
6563	68200	35700
6564	68209	35689
6565	68219	35678
6566	68229	35668
6567	68238	35656
6568	68247	35645
6569	68255	35634
6570	68265	35623
6571	68276	35613
6572	68287	35603
6573	68297	35593
6574	68307	35582
6575	68317	35571
6576	68328	35561
6577	68341	35552
6578	68351	35541
6579	68360	35530
6580	68369	35519
6581	68378	35508
6582	68386	35497
6583	68398	35487
6584	68410	35477
6585	68420	35467
6586	68431	35457
6587	68441	35446
6588	68449	35435
6589	68458	35424
6590	68469	35413
6591	68478	35402
6592	68486	35390
6593	68494	35379
6594	68504	35368
6595	68515	35358
6596	68524	35347
6597	68533	35336
6598	68542	35325
6599	68552	35315
6600	68563	35304
6601	68571	35293
6602	68580	35282
6603	68589	35271
6604	68598	35260
6605	68611	35250
6606	68620	35239
6607	68631	35229
6608	68639	35218
6609	68649	35207
6610	68658	35196
6611	68669	35186
6612	68679	35175
6613	68689	35165
6614	68699	35154
6615	68708	35143
6616	68718	35132
6617	68726	35121
6618	68736	35110
6619	68745	35099
6620	68755	35089
6621	68764	35077
6622	68772	35066
6623	68781	35055
6624	68791	35044
6625	68802	35034
6626	68812	35023
6627	68823	35014
6628	68833	35003
6629	68844	34993
6630	68852	34981
6631	68861	34970
6632	68871	34960
6633	68880	34949
6634	68890	34938
6635	68898	34926
6636	68906	34915
6637	68917	34905
6638	68928	34895
6639	68936	34883
6640	68946	34872
6641	68956	34862
6642	68966	34852
6643	68975	34840
6644	68984	34829
6645	68993	34818
6646	69002	34807
6647	69011	34796
6648	69021	34785
6649	69029	34774
6650	69038	34763
6651	69047	34752
6652	69056	34741
6653	69066	34730
6654	69078	34720
6655	69086	34709
6656	69095	34698
6657	69107	34688
6658	69118	34678
6659	69129	34668
6660	69141	34658
6661	69214	34679
6662	69227	34671
6663	69237	34660
6664	69249	34650
6665	69257	34639
6666	69265	34627
6667	69274	34616
6668	69282	34604
6669	69293	34594
6670	69302	34583
6671	69313	34573
6672	69324	34563
6673	69333	34552
6674	69345	34542
6675	69353	34531
6676	69362	34520
6677	69375	34511
6678	69386	34500
6679	69395	34489
6680	69405	34479
6681	69415	34468
6682	69424	34457
6683	69432	34446
6684	69443	34436
6685	69452	34425
6686	69462	34414
6687	69473	34404
6688	69481	34392
6689	69491	34382
6690	69501	34371
6691	69509	34360
6692	69517	34348
6693	69526	34337
6694	69536	34326
6695	69545	34315
6696	69554	34304
6697	69565	34294
6698	69574	34283
6699	69584	34273
6700	69592	34261
6701	69601	34250
6702	69611	34239
6703	69622	34229
6704	69631	34218
6705	69639	34207
6706	69648	34195
6707	69656	34184
6708	69664	34172
6709	69673	34161
6710	69683	34151
6711	69695	34141
6712	69704	34130
6713	69715	34120
6714	69726	34110
6715	69737	34100
6716	69745	34088
6717	69754	34077
6718	69764	34067
6719	69772	34055
6720	69781	34044
6721	69792	34034
6722	69801	34023
6723	69812	34013
6724	69821	34002
6725	69830	33991
6726	69840	33980
6727	69848	33969
6728	69857	33957
6729	69867	33947
6730	69878	33937
6731	69886	33926
6732	69895	33914
6733	69903	33903
6734	69912	33892
6735	69923	33881
6736	69933	33871
6737	69944	33861
6738	69954	33850
6739	69963	33840
6740	69973	33829
6741	69982	33818
6742	69991	33807
6743	70000	33796
6744	70010	33785
6745	70022	33775
6746	70030	33764
6747	70039	33753
6748	70047	33742
6749	70056	33731
6750	70066	33720
6751	70076	33709
6752	70087	33699
6753	70098	33689
6754	70107	33678
6755	70115	33667
6756	70124	33656
6757	70132	33644
6758	70141	33633
6759	70151	33622
6760	70159	33611
6761	70170	33601
6762	70179	33590
6763	70189	33579
6764	70198	33568
6765	70353	33627
6766	70368	33619
6767	70378	33608
6768	70390	33599
6769	70398	33587
6770	70409	33577
6771	70418	33566
6772	70427	33555
6773	70437	33544
6774	70447	33534
6775	70460	33524
6776	70468	33513
6777	70477	33502
6778	70486	33491
6779	70495	33480
6780	70504	33469
6781	70513	33458
6782	70522	33447
6783	70531	33436
6784	70543	33426
6785	70553	33415
6786	70561	33404
6787	70570	33393
6788	70581	33382
6789	70590	33372
6790	70601	33361
6791	70610	33350
6792	70621	33340
6793	70632	33330
6794	70641	33319
6795	70652	33309
6796	70664	33299
6797	70673	33288
6798	70682	33277
6799	70692	33266
6800	70703	33256
6801	70711	33245
6802	70722	33235
6803	70731	33224
6804	70742	33214
6805	70753	33204
6806	70762	33192
6807	70773	33182
6808	70782	33171
6809	70791	33160
6810	70799	33149
6811	70812	33139
6812	70821	33128
6813	70831	33118
6814	70839	33106
6815	70851	33097
6816	70860	33086
6817	70870	33075
6818	70881	33065
6819	70891	33055
6820	70902	33044
6821	70912	33034
6822	70922	33023
6823	70932	33013
6824	70942	33002
6825	70950	32991
6826	70959	32980
6827	70969	32969
6828	70979	32959
6829	70990	32948
6830	71000	32938
6831	71008	32926
6832	71020	32917
6833	71029	32905
6834	71037	32894
6835	71048	32884
6836	71058	32873
6837	71067	32862
6838	71076	32851
6839	71083	32839
6840	71094	32829
6841	71104	32818
6842	71113	32808
6843	71123	32797
6844	71132	32786
6845	71142	32775
6846	71150	32764
6847	71159	32753
6848	71168	32742
6849	71178	32731
6850	71190	32721
6851	71201	32712
6852	71210	32700
6853	71222	32691
6854	71232	32680
6855	71241	32669
6856	71251	32659
6857	71261	32648
6858	71272	32638
6859	71282	32627
6860	71293	32617
6861	71305	32607
6862	71314	32597
6863	71325	32586
6864	71333	32575
6865	71342	32564
6866	71397	32574
6867	71433	32575
6868	71443	32564
6869	71452	32553
6870	71461	32542
6871	71472	32532
6872	71480	32521
6873	71490	32510
6874	71499	32499
6875	71509	32489
6876	71520	32479
6877	71529	32467
6878	71537	32456
6879	71547	32446
6880	71556	32434
6881	71564	32423
6882	71574	32412
6883	71583	32401
6884	71591	32390
6885	71600	32379
6886	71609	32368
6887	71619	32357
6888	71630	32347
6889	71638	32336
6890	71648	32325
6891	71656	32314
6892	71668	32304
6893	71677	32293
6894	71688	32283
6895	71699	32273
6896	71710	32262
6897	71721	32252
6898	71733	32243
6899	71744	32232
6900	71754	32222
6901	71766	32212
6902	71776	32202
6903	71787	32191
6904	71797	32181
6905	71805	32170
6906	71814	32159
6907	71824	32148
6908	71834	32137
6909	71844	32127
6910	71855	32117
6911	71863	32105
6912	71871	32094
6913	71883	32084
6914	71894	32074
6915	71903	32063
6916	71913	32052
6917	71923	32042
6918	71931	32030
6919	71940	32019
6920	71950	32009
6921	71959	31998
6922	71971	31988
6923	71980	31977
6924	71990	31966
6925	71999	31955
6926	72008	31944
6927	72020	31935
6928	72031	31925
6929	72040	31914
6930	72048	31902
6931	72059	31892
6932	72067	31880
6933	72079	31871
6934	72087	31859
6935	72096	31849
6936	72106	31838
6937	72115	31827
6938	72126	31817
6939	72134	31805
6940	72145	31795
6941	72154	31784
6942	72166	31774
6943	72176	31764
6944	72185	31753
6945	72195	31742
6946	72205	31731
6947	72213	31720
6948	72222	31709
6949	72233	31699
6950	72242	31688
6951	72251	31677
6952	72260	31666
6953	72268	31655
6954	72276	31643
6955	72284	31632
6956	72295	31622
6957	72305	31611
6958	72314	31600
6959	72323	31589
6960	72334	31579
6961	72345	31569
6962	72354	31558
6963	72365	31548
6964	72374	31537
6965	72384	31526
6966	72392	31515
6967	72402	31504
6968	72411	31493
6969	72486	31511
6970	72501	31503
6971	72511	31492
6972	72521	31481
6973	72530	31470
6974	72540	31460
6975	72549	31449
6976	72558	31438
6977	72568	31427
6978	72576	31416
6979	72586	31405
6980	72598	31395
6981	72608	31385
6982	72618	31374
6983	72628	31364
6984	72637	31353
6985	72648	31343
6986	72657	31332
6987	72665	31320
6988	72675	31309
6989	72683	31298
6990	72691	31287
6991	72700	31276
6992	72710	31265
6993	72719	31254
6994	72730	31244
6995	72742	31234
6996	72750	31223
6997	72759	31212
6998	72768	31201
6999	72779	31191
7000	72787	31179
7001	72798	31169
7002	72807	31158
7003	72817	31147
7004	72827	31137
7005	72836	31126
7006	72844	31115
7007	72855	31104
7008	72863	31093
7009	72871	31082
7010	72882	31072
7011	72893	31061
7012	72904	31051
7013	72915	31041
7014	72926	31031
7015	72936	31020
7016	72945	31009
7017	72956	30999
7018	72965	30988
7019	72974	30977
7020	72983	30966
7021	72994	30956
7022	73006	30947
7023	73014	30935
7024	73023	30924
7025	73031	30913
7026	73041	30902
7027	73052	30892
7028	73064	30882
7029	73076	30872
7030	73084	30861
7031	73095	30851
7032	73103	30840
7033	73112	30828
7034	73121	30818
7035	73130	30806
7036	73142	30797
7037	73153	30787
7038	73162	30776
7039	73172	30765
7040	73182	30755
7041	73193	30745
7042	73204	30734
7043	73213	30723
7044	73223	30713
7045	73231	30701
7046	73240	30690
7047	73248	30679
7048	73260	30669
7049	73269	30658
7050	73278	30647
7051	73290	30638
7052	73302	30628
7053	73311	30617
7054	73321	30607
7055	73330	30595
7056	73340	30585
7057	73350	30574
7058	73359	30563
7059	73368	30553
7060	73380	30543
7061	73391	30533
7062	73401	30522
7063	73409	30511
7064	73418	30500
7065	73428	30489
7066	73436	30478
7067	73445	30467
7068	73455	30456
7069	73463	30445
7070	73474	30435
7071	73606	30475
7072	73640	30474
7073	73651	30464
7074	73662	30454
7075	73673	30444
7076	73682	30432
7077	73691	30421
7078	73699	30410
7079	73708	30399
7080	73716	30388
7081	73724	30376
7082	73734	30366
7083	73742	30354
7084	73751	30343
7085	73762	30333
7086	73773	30323
7087	73782	30312
7088	73792	30301
7089	73801	30290
7090	73811	30280
7091	73822	30269
7092	73830	30258
7093	73839	30247
7094	73849	30237
7095	73860	30226
7096	73870	30216
7097	73879	30205
7098	73887	30193
7099	73896	30183
7100	73905	30172
7101	73916	30161
7102	73924	30150
7103	73936	30140
7104	73945	30129
7105	73955	30119
7106	73964	30108
7107	73976	30098
7108	73988	30088
7109	73997	30077
7110	74007	30067
7111	74018	30056
7112	74030	30047
7113	74040	30036
7114	74050	30026
7115	74060	30015
7116	74072	30005
7117	74081	29994
7118	74091	29984
7119	74103	29974
7120	74114	29964
7121	74123	29953
7122	74132	29942
7123	74141	29931
7124	74152	29921
7125	74162	29910
7126	74173	29900
7127	74183	29889
7128	74193	29879
7129	74202	29868
7130	74213	29858
7131	74223	29847
7132	74232	29836
7133	74241	29825
7134	74252	29815
7135	74263	29805
7136	74273	29794
7137	74284	29784
7138	74294	29774
7139	74305	29763
7140	74315	29753
7141	74327	29743
7142	74336	29732
7143	74349	29723
7144	74361	29713
7145	74371	29702
7146	74383	29692
7147	74395	29683
7148	74406	29672
7149	74415	29662
7150	74428	29652
7151	74438	29642
7152	74446	29630
7153	74457	29620
7154	74466	29609
7155	74476	29598
7156	74485	29587
7157	74493	29576
7158	74505	29566
7159	74515	29556
7160	74528	29546
7161	74537	29536
7162	74546	29525
7163	74558	29515
7164	74570	29505
7165	74581	29495
7166	74591	29484
7167	74599	29473
7168	74611	29463
7169	74689	29480
7170	74704	29471
7171	74714	29460
7172	74725	29450
7173	74734	29439
7174	74743	29428
7175	74752	29417
7176	74761	29406
7177	74770	29395
7178	74779	29384
7179	74788	29373
7180	74799	29363
7181	74808	29352
7182	74817	29341
7183	74828	29331
7184	74838	29320
7185	74848	29310
7186	74859	29300
7187	74869	29289
7188	74878	29278
7189	74887	29267
7190	74897	29256
7191	74906	29246
7192	74915	29235
7193	74925	29224
7194	74936	29214
7195	74945	29203
7196	74954	29192
7197	74963	29181
7198	74973	29170
7199	74985	29160
7200	74993	29149
7201	75002	29138
7202	75012	29128
7203	75022	29117
7204	75031	29106
7205	75039	29095
7206	75049	29084
7207	75059	29074
7208	75068	29063
7209	75079	29052
7210	75088	29041
7211	75099	29031
7212	75110	29021
7213	75119	29010
7214	75131	29000
7215	75142	28990
7216	75151	28979
7217	75160	28968
7218	75169	28957
7219	75181	28947
7220	75190	28937
7221	75201	28926
7222	75211	28916
7223	75222	28906
7224	75233	28895
7225	75243	28885
7226	75251	28874
7227	75261	28863
7228	75270	28852
7229	75279	28841
7230	75288	28830
7231	75299	28820
7232	75310	28810
7233	75319	28799
7234	75328	28788
7235	75338	28777
7236	75348	28766
7237	75357	28756
7238	75368	28746
7239	75378	28735
7240	75387	28724
7241	75398	28714
7242	75406	28703
7243	75416	28692
7244	75428	28682
7245	75437	28671
7246	75447	28661
7247	75456	28650
7248	75467	28639
7249	75476	28629
7250	75485	28618
7251	75494	28607
7252	75504	28596
7253	75514	28586
7254	75523	28575
7255	75535	28565
7256	75547	28555
7257	75556	28544
7258	75565	28533
7259	75576	28523
7260	75586	28512
7261	75596	28502
7262	75604	28491
7263	75614	28480
7264	75625	28470
7265	75636	28459
7266	75647	28449
7267	75658	28439
7268	75668	28428
7269	75676	28417
7270	75815	28455
7271	75850	28454
7272	75860	28443
7273	75871	28433
7274	75880	28422
7275	75889	28411
7276	75898	28400
7277	75910	28390
7278	75920	28380
7279	75929	28369
7280	75938	28358
7281	75949	28348
7282	75960	28337
7283	75969	28326
7284	75981	28316
7285	75993	28307
7286	76002	28296
7287	76014	28286
7288	76023	28275
7289	76032	28264
7290	76042	28253
7291	76050	28242
7292	76061	28232
7293	76070	28221
7294	76081	28211
7295	76090	28200
7296	76099	28189
7297	76108	28178
7298	76120	28168
7299	76132	28158
7300	76142	28147
7301	76152	28137
7302	76164	28127
7303	76174	28117
7304	76183	28106
7305	76192	28095
7306	76205	28085
7307	76214	28074
7308	76224	28064
7309	76233	28053
7310	76243	28042
7311	76255	28032
7312	76266	28022
7313	76275	28011
7314	76285	28000
7315	76296	27990
7316	76308	27980
7317	76316	27969
7318	76327	27959
7319	76337	27948
7320	76348	27938
7321	76358	27927
7322	76367	27917
7323	76377	27906
7324	76388	27895
7325	76398	27885
7326	76409	27875
7327	76420	27865
7328	76432	27855
7329	76440	27844
7330	76451	27833
7331	76460	27822
7332	76471	27812
7333	76480	27801
7334	76491	27791
7335	76500	27780
7336	76509	27769
7337	76518	27758
7338	76528	27747
7339	76538	27737
7340	76548	27726
7341	76557	27715
7342	76566	27704
7343	76576	27694
7344	76585	27683
7345	76594	27672
7346	76603	27661
7347	76615	27651
7348	76627	27641
7349	76636	27630
7350	76645	27619
7351	76656	27609
7352	76666	27599
7353	76675	27587
7354	76684	27577
7355	76692	27566
7356	76702	27555
7357	76711	27544
7358	76721	27533
7359	76731	27523
7360	76740	27512
7361	76753	27502
7362	76762	27491
7363	76770	27480
7364	76780	27470
7365	76791	27459
7366	76803	27449
7367	76815	27439
7368	76823	27428
7369	76832	27417
7370	76923	27436
7371	76935	27426
7372	76945	27415
7373	76957	27405
7374	76968	27395
7375	76978	27385
7376	76989	27374
7377	77001	27364
7378	77011	27354
7379	77022	27343
7380	77032	27333
7381	77041	27322
7382	77051	27312
7383	77060	27301
7384	77069	27289
7385	77079	27279
7386	77089	27268
7387	77098	27258
7388	77111	27248
7389	77123	27238
7390	77132	27227
7391	77140	27216
7392	77149	27205
7393	77162	27195
7394	77173	27185
7395	77182	27174
7396	77193	27164
7397	77201	27153
7398	77210	27142
7399	77219	27131
7400	77229	27120
7401	77238	27109
7402	77250	27099
7403	77258	27088
7404	77268	27077
7405	77279	27067
7406	77290	27057
7407	77302	27047
7408	77311	27036
7409	77320	27025
7410	77330	27014
7411	77341	27004
7412	77353	26994
7413	77365	26984
7414	77375	26974
7415	77386	26964
7416	77397	26953
7417	77406	26943
7418	77415	26932
7419	77425	26921
7420	77437	26911
7421	77448	26901
7422	77457	26890
7423	77468	26880
7424	77477	26869
7425	77486	26858
7426	77496	26847
7427	77505	26836
7428	77515	26826
7429	77525	26815
7430	77534	26804
7431	77543	26793
7432	77555	26784
7433	77565	26773
7434	77575	26762
7435	77585	26752
7436	77595	26741
7437	77604	26730
7438	77616	26720
7439	77629	26711
7440	77637	26700
7441	77647	26689
7442	77657	26678
7443	77669	26669
7444	77680	26658
7445	77689	26647
7446	77698	26636
7447	77710	26626
7448	77720	26616
7449	77730	26605
7450	77741	26595
7451	77753	26585
7452	77762	26574
7453	77772	26563
7454	77782	26553
7455	77791	26542
7456	77804	26532
7457	77813	26522
7458	77825	26512
7459	77836	26502
7460	77845	26491
7461	77854	26480
7462	77865	26469
7463	77877	26460
7464	77889	26450
7465	77901	26440
7466	78042	26474
7467	78077	26471
7468	78089	26462
7469	78098	26451
7470	78109	26440
7471	78119	26429
7472	78129	26419
7473	78138	26408
7474	78148	26398
7475	78157	26387
7476	78166	26376
7477	78177	26365
7478	78187	26355
7479	78195	26343
7480	78204	26332
7481	78213	26322
7482	78224	26311
7483	78234	26301
7484	78242	26289
7485	78250	26278
7486	78259	26267
7487	78271	26257
7488	78280	26246
7489	78289	26235
7490	78299	26225
7491	78311	26215
7492	78320	26204
7493	78331	26194
7494	78343	26184
7495	78352	26173
7496	78362	26162
7497	78371	26151
7498	78379	26140
7499	78389	26129
7500	78398	26118
7501	78408	26108
7502	78421	26098
7503	78432	26088
7504	78444	26078
7505	78452	26067
7506	78462	26056
7507	78474	26046
7508	78482	26035
7509	78492	26024
7510	78502	26014
7511	78512	26003
7512	78523	25993
7513	78531	25982
7514	78543	25972
7515	78551	25960
7516	78561	25950
7517	78572	25939
7518	78582	25929
7519	78590	25918
7520	78601	25907
7521	78610	25896
7522	78620	25886
7523	78630	25875
7524	78640	25865
7525	78649	25854
7526	78657	25842
7527	78667	25832
7528	78678	25822
7529	78689	25811
7530	78699	25801
7531	78708	25790
7532	78720	25780
7533	78728	25769
7534	78736	25757
7535	78745	25746
7536	78754	25736
7537	78764	25725
7538	78773	25714
7539	78783	25703
7540	78791	25692
7541	78799	25681
7542	78809	25670
7543	78820	25660
7544	78829	25649
7545	78837	25638
7546	78845	25627
7547	78855	25616
7548	78865	25606
7549	78874	25595
7550	78882	25583
7551	78893	25573
7552	78902	25562
7553	78912	25552
7554	78921	25541
7555	78930	25530
7556	78940	25519
7557	78951	25509
7558	78959	25498
7559	78970	25487
7560	78978	25476
7561	78988	25466
7562	78999	25455
7563	79008	25444
7564	79018	25434
7565	79028	25423
7566	79040	25413
7567	79052	25403
7568	79110	25408
7569	79150	25407
7570	79161	25397
7571	79173	25387
7572	79182	25376
7573	79193	25366
7574	79202	25355
7575	79211	25344
7576	79220	25333
7577	79228	25322
7578	79237	25311
7579	79247	25300
7580	79256	25289
7581	79265	25278
7582	79276	25268
7583	79287	25258
7584	79297	25247
7585	79305	25236
7586	79313	25225
7587	79324	25215
7588	79333	25203
7589	79341	25192
7590	79350	25181
7591	79359	25170
7592	79367	25159
7593	79377	25149
7594	79387	25138
7595	79399	25128
7596	79409	25117
7597	79417	25106
7598	79426	25095
7599	79435	25084
7600	79444	25073
7601	79452	25062
7602	79460	25051
7603	79472	25041
7604	79481	25030
7605	79489	25019
7606	79499	25008
7607	79509	24998
7608	79517	24987
7609	79528	24976
7610	79536	24965
7611	79547	24955
7612	79557	24944
7613	79568	24934
7614	79576	24923
7615	79585	24912
7616	79595	24901
7617	79603	24890
7618	79614	24880
7619	79624	24869
7620	79635	24859
7621	79645	24848
7622	79654	24837
7623	79664	24827
7624	79673	24816
7625	79682	24805
7626	79690	24794
7627	79700	24783
7628	79710	24773
7629	79719	24762
7630	79728	24751
7631	79737	24740
7632	79746	24729
7633	79755	24718
7634	79765	24708
7635	79774	24697
7636	79785	24686
7637	79795	24676
7638	79805	24665
7639	79814	24654
7640	79824	24644
7641	79833	24633
7642	79843	24622
7643	79852	24611
7644	79862	24601
7645	79870	24590
7646	79880	24579
7647	79888	24568
7648	79897	24557
7649	79907	24546
7650	79918	24536
7651	79926	24525
7652	79935	24514
7653	79944	24503
7654	79952	24492
7655	79962	24481
7656	79972	24471
7657	79980	24459
7658	79991	24449
7659	80003	24439
7660	80012	24428
7661	80022	24418
7662	80033	24407
7663	80042	24397
7664	80050	24385
7665	80060	24375
7666	80070	24364
7667	80081	24354
7668	80092	24344
7669	80100	24333
7670	80111	24322
7671	80122	24312
7672	80257	24339
7673	80302	24339
7674	80311	24328
7675	80320	24317
7676	80330	24307
7677	80340	24296
7678	80349	24285
7679	80359	24275
7680	80368	24264
7681	80377	24253
7682	80386	24242
7683	80396	24232
7684	80406	24221
7685	80415	24210
7686	80424	24199
7687	80433	24188
7688	80442	24177
7689	80452	24167
7690	80462	24156
7691	80474	24146
7692	80485	24136
7693	80494	24125
7694	80504	24114
7695	80517	24104
7696	80527	24094
7697	80538	24084
7698	80548	24073
7699	80559	24063
7700	80569	24052
7701	80578	24041
7702	80588	24031
7703	80599	24020
7704	80610	24010
7705	80619	23999
7706	80628	23988
7707	80637	23977
7708	80646	23967
7709	80657	23956
7710	80665	23945
7711	80674	23934
7712	80682	23923
7713	80692	23912
7714	80700	23901
7715	80710	23890
7716	80718	23879
7717	80728	23869
7718	80736	23858
7719	80747	23847
7720	80756	23836
7721	80764	23825
7722	80774	23814
7723	80786	23804
7724	80794	23793
7725	80804	23783
7726	80816	23773
7727	80827	23762
7728	80837	23752
7729	80848	23742
7730	80858	23731
7731	80867	23720
7732	80876	23709
7733	80887	23699
7734	80897	23688
7735	80908	23678
7736	80917	23667
7737	80926	23656
7738	80936	23646
7739	80944	23635
7740	80952	23623
7741	80961	23613
7742	80970	23602
7743	80980	23591
7744	80990	23580
7745	81001	23570
7746	81010	23559
7747	81020	23549
7748	81029	23538
7749	81039	23527
7750	81050	23517
7751	81058	23506
7752	81068	23495
7753	81078	23484
7754	81086	23473
7755	81095	23462
7756	81103	23451
7757	81113	23441
7758	81123	23430
7759	81131	23419
7760	81142	23409
7761	81150	23398
7762	81161	23387
7763	81170	23376
7764	81182	23366
7765	81191	23356
7766	81200	23344
7767	81212	23334
7768	81221	23324
7769	81229	23313
7770	81240	23302
7771	81249	23291
7772	81257	23280
7773	81266	23269
7774	81278	23259
7775	81322	23258
7776	81361	23256
7777	81371	23246
7778	81380	23235
7779	81391	23224
7780	81403	23214
7781	81411	23203
7782	81419	23192
7783	81429	23181
7784	81437	23170
7785	81448	23160
7786	81458	23149
7787	81470	23139
7788	81478	23128
7789	81488	23118
7790	81498	23107
7791	81509	23097
7792	81517	23086
7793	81527	23075
7794	81537	23064
7795	81545	23053
7796	81554	23042
7797	81564	23032
7798	81576	23022
7799	81587	23011
7800	81596	23000
7801	81605	22990
7802	81614	22979
7803	81625	22968
7804	81634	22958
7805	81646	22948
7806	81658	22938
7807	81667	22927
7808	81675	22916
7809	81687	22905
7810	81698	22895
7811	81706	22884
7812	81717	22874
7813	81725	22863
7814	81735	22852
7815	81746	22842
7816	81754	22830
7817	81762	22819
7818	81772	22809
7819	81784	22799
7820	81793	22788
7821	81802	22777
7822	81810	22766
7823	81818	22755
7824	81828	22744
7825	81837	22733
7826	81848	22723
7827	81857	22712
7828	81866	22701
7829	81876	22691
7830	81887	22680
7831	81895	22669
7832	81903	22658
7833	81912	22647
7834	81920	22636
7835	81929	22625
7836	81937	22614
7837	81948	22604
7838	81958	22593
7839	81966	22582
7840	81974	22571
7841	81986	22561
7842	81997	22551
7843	82007	22540
7844	82016	22529
7845	82024	22518
7846	82035	22508
7847	82044	22497
7848	82054	22486
7849	82063	22476
7850	82073	22465
7851	82083	22454
7852	82091	22443
7853	82102	22433
7854	82111	22422
7855	82121	22412
7856	82131	22401
7857	82141	22390
7858	82149	22379
7859	82158	22368
7860	82166	22357
7861	82175	22346
7862	82185	22336
7863	82193	22325
7864	82202	22314
7865	82210	22303
7866	82220	22292
7867	82228	22281
7868	82241	22271
7869	82249	22260
7870	82258	22249
7871	82266	22238
7872	82276	22228
7873	82285	22217
7874	82294	22206
7875	82304	22195
7876	82315	22185
7877	82326	22175
7878	82334	22164
7879	82471	22187
7880	82515	22186
7881	82524	22175
7882	82534	22164
7883	82543	22154
7884	82552	22143
7885	82563	22132
7886	82575	22122
7887	82586	22112
7888	82597	22102
7889	82608	22091
7890	82618	22081
