,id,depth,aic_t,first_hydrophone,second_hydrophone,arrival_time,first_arrival,second_arrival,dt
1164,1164,296.0,"[18037.34378228009, 18037.34378228009, 18037.34378300926, 18037.34378255787, 18037.34378228009, 18037.34378273148]",4,3,18037.34378228009,2019-05-21 08:15:02.789000+00:00,2019-05-21 08:15:02.813000+00:00,-0.024
1165,1165,44.0,"[18037.34378587963, 18037.343784699075, 18037.343784814817, 18037.34378615741, 18037.34378587963, 18037.34378633102]",2,4,18037.343784814817,2019-05-21 08:15:03.008000+00:00,2019-05-21 08:15:03.100000+00:00,-0.092
1166,1166,296.0,"[18037.343791493055, 18037.343791493055, 18037.343792222222, 18037.343791770832, 18037.343791493055, 18037.343791956017]",4,3,18037.343791493055,2019-05-21 08:15:03.585000+00:00,2019-05-21 08:15:03.609000+00:00,-0.024
1167,1167,79.00000000000001,"[18037.34379486111, 18037.34379486111, 18037.343794027776, 18037.343795138888, 18037.34379486111, 18037.343795324072]",2,4,18037.343794027776,2019-05-21 08:15:03.804000+00:00,2019-05-21 08:15:03.876000+00:00,-0.072
1168,1168,296.0,"[18037.343800277777, 18037.343800277777, 18037.343801064813, 18037.343800555554, 18037.343800277777, 18037.34380074074]",4,3,18037.343800277777,2019-05-21 08:15:04.344000+00:00,2019-05-21 08:15:04.368000+00:00,-0.024
1169,1169,296.875,"[18037.3438037963, 18037.343803668984, 18037.343805439818, 18037.343804976852, 18037.3438046875, 18037.343805150464]",4,3,18037.3438046875,2019-05-21 08:15:04.725000+00:00,2019-05-21 08:15:04.750000+00:00,-0.025
1170,1170,296.0,"[18037.343808645837, 18037.34380891204, 18037.34381078704, 18037.343810324077, 18037.3438100463, 18037.34381049769]",4,3,18037.3438100463,2019-05-21 08:15:05.188000+00:00,2019-05-21 08:15:05.212000+00:00,-0.024
1171,1171,297.75,"[18037.34381335648, 18037.34381380787, 18037.34381545139, 18037.343814837965, 18037.34381453704, 18037.343815]",4,3,18037.34381453704,2019-05-21 08:15:05.576000+00:00,2019-05-21 08:15:05.602000+00:00,-0.026
1172,1172,295.125,"[18037.343817453704, 18037.3438184375, 18037.343820219907, 18037.343819745372, 18037.343819479167, 18037.343819965277]",4,3,18037.343819479167,2019-05-21 08:15:06.003000+00:00,2019-05-21 08:15:06.026000+00:00,-0.023
1173,1173,296.875,"[18037.34382415509, 18037.343824722222, 18037.343825474534, 18037.343825011572, 18037.343824722222, 18037.343825185184]",4,3,18037.343824722222,2019-05-21 08:15:06.456000+00:00,2019-05-21 08:15:06.481000+00:00,-0.025
1174,1174,296.0,"[18037.343831145834, 18037.343831145834, 18037.34383189815, 18037.343831423612, 18037.343831145834, 18037.343831608796]",4,3,18037.343831145834,2019-05-21 08:15:07.011000+00:00,2019-05-21 08:15:07.035000+00:00,-0.024
1175,1175,296.875,"[18037.343837025466, 18037.343837025466, 18037.343837766206, 18037.343837314816, 18037.343837025466, 18037.343837488428]",4,3,18037.343837025466,2019-05-21 08:15:07.519000+00:00,2019-05-21 08:15:07.544000+00:00,-0.025
1176,1176,296.0,"[18037.343844398147, 18037.34384400463, 18037.34384516204, 18037.343844664352, 18037.343844386574, 18037.343844837964]",4,3,18037.343844386574,2019-05-21 08:15:08.155000+00:00,2019-05-21 08:15:08.179000+00:00,-0.024
1177,1177,296.875,"[18037.343852731483, 18037.343850150464, 18037.343852685186, 18037.3438521875, 18037.34385189815, 18037.34385236111]",4,3,18037.34385189815,2019-05-21 08:15:08.804000+00:00,2019-05-21 08:15:08.829000+00:00,-0.025
1178,1178,296.875,"[18037.343867395834, 18037.343866747684, 18037.34386850694, 18037.34386804398, 18037.34386775463, 18037.34386821759]",4,3,18037.34386775463,2019-05-21 08:15:10.174000+00:00,2019-05-21 08:15:10.199000+00:00,-0.025
1179,1179,296.0,"[18037.343873645834, 18037.34387173611, 18037.343874409722, 18037.343873935184, 18037.343873657406, 18037.343874108796]",4,3,18037.343873657406,2019-05-21 08:15:10.684000+00:00,2019-05-21 08:15:10.708000+00:00,-0.024
1180,1180,296.875,"[18037.3438784375, 18037.343876898147, 18037.343879618056, 18037.343879108794, 18037.343878819443, 18037.343879282405]",4,3,18037.343878819443,2019-05-21 08:15:11.130000+00:00,2019-05-21 08:15:11.155000+00:00,-0.025
1181,1181,298.625,"[18037.343883564812, 18037.34388366898, 18037.343885451388, 18037.34388497685, 18037.34388466435, 18037.343885138886]",4,3,18037.34388466435,2019-05-21 08:15:11.635000+00:00,2019-05-21 08:15:11.662000+00:00,-0.027
1182,1182,296.875,"[18037.343893726855, 18037.343893726855, 18037.34389447917, 18037.343894016205, 18037.343893726855, 18037.343894189817]",4,3,18037.343893726855,2019-05-21 08:15:12.418000+00:00,2019-05-21 08:15:12.443000+00:00,-0.025
1183,1183,296.875,"[18037.343900393516, 18037.34389928241, 18037.34390130787, 18037.343900821757, 18037.343900532407, 18037.34390099537]",4,3,18037.343900532407,2019-05-21 08:15:13.006000+00:00,2019-05-21 08:15:13.031000+00:00,-0.025
1184,1184,297.75,"[18037.343910381944, 18037.343910960648, 18037.34391253472, 18037.343912025462, 18037.343911724536, 18037.343912187498]",4,3,18037.343911724536,2019-05-21 08:15:13.973000+00:00,2019-05-21 08:15:13.999000+00:00,-0.026
1185,1185,296.875,"[18037.343942893516, 18037.343942893516, 18037.34394366898, 18037.34394315972, 18037.34394287037, 18037.343943333333]",4,3,18037.34394287037,2019-05-21 08:15:16.664000+00:00,2019-05-21 08:15:16.689000+00:00,-0.025
1186,1186,301.25,"[18037.34445585648, 18037.34445511574, 18037.34445722222, 18037.344456435185, 18037.34445608796, 18037.344456574076]",4,3,18037.34445608796,2019-05-21 08:16:01.006000+00:00,2019-05-21 08:16:01.036000+00:00,-0.03
1187,1187,299.5,"[18037.344469525466, 18037.34446854167, 18037.34447033565, 18037.34446984954, 18037.344469525466, 18037.344469988428]",4,3,18037.344469525466,2019-05-21 08:16:02.167000+00:00,2019-05-21 08:16:02.195000+00:00,-0.028
1188,1188,299.5,"[18037.344477592593, 18037.34447650463, 18037.344478368057, 18037.344477916668, 18037.344477592593, 18037.344478043982]",4,3,18037.344477592593,2019-05-21 08:16:02.864000+00:00,2019-05-21 08:16:02.892000+00:00,-0.028
1189,1189,299.5,"[18037.344493310185, 18037.344494293982, 18037.344495185185, 18037.344494618057, 18037.344494293982, 18037.344494756944]",4,3,18037.344494293982,2019-05-21 08:16:04.307000+00:00,2019-05-21 08:16:04.335000+00:00,-0.028
1190,1190,300.375,"[18037.344542094907, 18037.344542326387, 18037.3445440625, 18037.344543599535, 18037.344543263887, 18037.34454372685]",4,3,18037.344543263887,2019-05-21 08:16:08.538000+00:00,2019-05-21 08:16:08.567000+00:00,-0.029
1191,1191,300.375,"[18037.34454815972, 18037.344548090274, 18037.34455023148, 18037.344549768517, 18037.34454943287, 18037.34454989583]",4,3,18037.34454943287,2019-05-21 08:16:09.071000+00:00,2019-05-21 08:16:09.100000+00:00,-0.029
1192,1192,300.375,"[18037.344555324074, 18037.344555324074, 18037.344556122684, 18037.34455565972, 18037.344555324074, 18037.344555787036]",4,3,18037.344555324074,2019-05-21 08:16:09.580000+00:00,2019-05-21 08:16:09.609000+00:00,-0.029
1193,1193,300.375,"[18037.344561689813, 18037.344561701386, 18037.34456355324, 18037.344563078703, 18037.344562743056, 18037.344563206017]",4,3,18037.344562743056,2019-05-21 08:16:10.221000+00:00,2019-05-21 08:16:10.250000+00:00,-0.029
1194,1194,298.625,"[18037.34457260417, 18037.344572048612, 18037.34457451389, 18037.344573854167, 18037.344573541668, 18037.344574016202]",4,3,18037.344573541668,2019-05-21 08:16:11.154000+00:00,2019-05-21 08:16:11.181000+00:00,-0.027
1195,1195,300.375,"[18037.344578090277, 18037.344578287037, 18037.34457949074, 18037.344578969907, 18037.34457863426, 18037.344579097222]",4,3,18037.34457863426,2019-05-21 08:16:11.594000+00:00,2019-05-21 08:16:11.623000+00:00,-0.029
1196,1196,300.375,"[18037.34459023148, 18037.34459023148, 18037.344591030094, 18037.34459056713, 18037.34459023148, 18037.344590694443]",4,3,18037.34459023148,2019-05-21 08:16:12.596000+00:00,2019-05-21 08:16:12.625000+00:00,-0.029
1197,1197,300.375,"[18037.34459653935, 18037.34459653935, 18037.344597337964, 18037.344596875, 18037.34459653935, 18037.34459699074]",4,3,18037.34459653935,2019-05-21 08:16:13.141000+00:00,2019-05-21 08:16:13.170000+00:00,-0.029
1198,1198,303.0,"[18037.344600659722, 18037.344600266206, 18037.344602430556, 18037.344601921297, 18037.34460155093, 18037.344602118057]",4,3,18037.34460155093,2019-05-21 08:16:13.574000+00:00,2019-05-21 08:16:13.606000+00:00,-0.032
1199,1199,300.375,"[18037.3446271875, 18037.3446271875, 18037.344627986113, 18037.344627523147, 18037.3446271875, 18037.344627650462]",4,3,18037.3446271875,2019-05-21 08:16:15.789000+00:00,2019-05-21 08:16:15.818000+00:00,-0.029
1200,1200,301.25,"[18037.34468388889, 18037.34468388889, 18037.344684699074, 18037.34468423611, 18037.34468388889, 18037.34468435185]",4,3,18037.34468388889,2019-05-21 08:16:20.688000+00:00,2019-05-21 08:16:20.718000+00:00,-0.03
1201,1201,301.25,"[18037.344694722222, 18037.34469361111, 18037.344696180557, 18037.344695717595, 18037.34469537037, 18037.34469582176]",4,3,18037.34469537037,2019-05-21 08:16:21.680000+00:00,2019-05-21 08:16:21.710000+00:00,-0.03
1202,1202,305.625,"[18037.345765011574, 18037.34576366898, 18037.345765856484, 18037.345765266204, 18037.34576486111, 18037.345765324077]",4,3,18037.34576486111,2019-05-21 08:17:54.084000+00:00,2019-05-21 08:17:54.119000+00:00,-0.035
1203,1203,305.625,"[18037.34577303241, 18037.345773321762, 18037.345774629634, 18037.345774155096, 18037.345773750003, 18037.345774212965]",4,3,18037.345773750003,2019-05-21 08:17:54.852000+00:00,2019-05-21 08:17:54.887000+00:00,-0.035
1204,1204,305.625,"[18037.34578045139, 18037.34578045139, 18037.34578130787, 18037.34578085648, 18037.34578045139, 18037.34578090278]",4,3,18037.34578045139,2019-05-21 08:17:55.431000+00:00,2019-05-21 08:17:55.466000+00:00,-0.035
1205,1205,305.625,"[18037.345787511575, 18037.345787511575, 18037.345788391205, 18037.345787916667, 18037.345787511575, 18037.345787962964]",4,3,18037.345787511575,2019-05-21 08:17:56.041000+00:00,2019-05-21 08:17:56.076000+00:00,-0.035
1206,1206,310.875,"[18037.345793854165, 18037.345793819444, 18037.345794768516, 18037.345794293982, 18037.345793831017, 18037.345794282406]",4,5,18037.345793831017,2019-05-21 08:17:56.587000+00:00,2019-05-21 08:17:56.626000+00:00,-0.039
1207,1207,306.5,"[18037.345798680555, 18037.345800023148, 18037.34580084491, 18037.3458003588, 18037.34579994213, 18037.34580039352]",4,3,18037.34579994213,2019-05-21 08:17:57.115000+00:00,2019-05-21 08:17:57.151000+00:00,-0.036
1208,1208,306.5,"[18037.345808668982, 18037.345808668982, 18037.345809548613, 18037.34580908565, 18037.345808668982, 18037.345809120372]",4,3,18037.345808668982,2019-05-21 08:17:57.869000+00:00,2019-05-21 08:17:57.905000+00:00,-0.036
1209,1209,304.75,"[18037.345816377318, 18037.345815752316, 18037.345817939815, 18037.345817245372, 18037.345816851852, 18037.345817314817]",4,3,18037.345816851852,2019-05-21 08:17:58.576000+00:00,2019-05-21 08:17:58.610000+00:00,-0.034
1210,1210,306.5,"[18037.345820057868, 18037.345821261573, 18037.345822152776, 18037.34582167824, 18037.345821261573, 18037.345821724535]",4,3,18037.345821261573,2019-05-21 08:17:58.957000+00:00,2019-05-21 08:17:58.993000+00:00,-0.036
1211,1211,306.5,"[18037.34583033565, 18037.345831296298, 18037.3458321875, 18037.345831712966, 18037.345831296298, 18037.34583175926]",4,3,18037.345831296298,2019-05-21 08:17:59.824000+00:00,2019-05-21 08:17:59.860000+00:00,-0.036
1212,1212,306.5,"[18037.345836736113, 18037.345836736113, 18037.345837615743, 18037.345837152778, 18037.345836736113, 18037.345837199075]",4,3,18037.345836736113,2019-05-21 08:18:00.294000+00:00,2019-05-21 08:18:00.330000+00:00,-0.036
1213,1213,145.5,"[18037.345837766203, 18037.345838958332, 18037.34583925926, 18037.345840081016, 18037.34583965278, 18037.34584011574]",2,4,18037.34583925926,2019-05-21 08:18:00.512000+00:00,2019-05-21 08:18:00.546000+00:00,-0.034
1214,1214,306.5,"[18037.345845289354, 18037.345845289354, 18037.34584615741, 18037.34584570602, 18037.345845289354, 18037.345845752316]",4,3,18037.345845289354,2019-05-21 08:18:01.033000+00:00,2019-05-21 08:18:01.069000+00:00,-0.036
1215,1215,84.24999999999999,"[18037.34584859954, 18037.34584859954, 18037.345847800927, 18037.345849027777, 18037.34584859954, 18037.3458490625]",2,4,18037.345847800927,2019-05-21 08:18:01.250000+00:00,2019-05-21 08:18:01.319000+00:00,-0.069
1216,1216,307.375,"[18037.345855914355, 18037.345855914355, 18037.345856805558, 18037.345856342592, 18037.345855914355, 18037.345856377317]",4,3,18037.345855914355,2019-05-21 08:18:01.951000+00:00,2019-05-21 08:18:01.988000+00:00,-0.037
1217,1217,296.0,"[18037.345857592594, 18037.345857592594, 18037.3458584375, 18037.345857870372, 18037.345857592594, 18037.345858055556]",4,3,18037.345857592594,2019-05-21 08:18:02.096000+00:00,2019-05-21 08:18:02.120000+00:00,-0.024
1218,1218,306.5,"[18037.34587408565, 18037.345875451392, 18037.34587668982, 18037.345876203704, 18037.34587578704, 18037.34587623843]",4,3,18037.34587578704,2019-05-21 08:18:03.668000+00:00,2019-05-21 08:18:03.704000+00:00,-0.036
1219,1219,307.375,"[18037.34588221065, 18037.34588221065, 18037.345883101854, 18037.34588263889, 18037.34588221065, 18037.345882673613]",4,3,18037.34588221065,2019-05-21 08:18:04.223000+00:00,2019-05-21 08:18:04.260000+00:00,-0.037
1220,1220,307.375,"[18037.345886921295, 18037.345886921295, 18037.345887800926, 18037.345887291664, 18037.345886863426, 18037.345887349536]",4,3,18037.345886863426,2019-05-21 08:18:04.625000+00:00,2019-05-21 08:18:04.662000+00:00,-0.037
1221,1221,307.375,"[18037.345890856483, 18037.345892210647, 18037.34589304398, 18037.34589255787, 18037.34589212963, 18037.34589259259]",4,3,18037.34589212963,2019-05-21 08:18:05.080000+00:00,2019-05-21 08:18:05.117000+00:00,-0.037
1222,1222,0.25,"[18037.345896458333, 18037.34589702546, 18037.345895011575, 18037.345896805557, 18037.34589636574, 18037.345896840277]",2,4,18037.345895011575,2019-05-21 08:18:05.329000+00:00,2019-05-21 08:18:05.446000+00:00,-0.117
1223,1223,309.125,"[18037.34590148148, 18037.34590148148, 18037.345902372686, 18037.34590190972, 18037.345901458335, 18037.345901944445]",4,3,18037.345901458335,2019-05-21 08:18:05.886000+00:00,2019-05-21 08:18:05.925000+00:00,-0.039
1224,1224,306.5,"[18037.345907650462, 18037.345907650462, 18037.345908541665, 18037.345908067127, 18037.345907650462, 18037.345908113424]",4,3,18037.345907650462,2019-05-21 08:18:06.421000+00:00,2019-05-21 08:18:06.457000+00:00,-0.036
1225,1225,17.75,"[18037.34591150463, 18037.345911412038, 18037.34591017361, 18037.345911828703, 18037.345911412038, 18037.345911863427]",2,4,18037.34591017361,2019-05-21 08:18:06.639000+00:00,2019-05-21 08:18:06.746000+00:00,-0.107
1226,1226,306.5,"[18037.345917175928, 18037.345917175928, 18037.34591806713, 18037.345917592593, 18037.345917175928, 18037.34591763889]",4,3,18037.345917175928,2019-05-21 08:18:07.244000+00:00,2019-05-21 08:18:07.280000+00:00,-0.036
1227,1227,247.0,"[18037.345919884257, 18037.345918391202, 18037.3459196875, 18037.345919131945, 18037.345919884257, 18037.345920347223]",3,2,18037.345919131945,2019-05-21 08:18:07.413000+00:00,2019-05-21 08:18:07.461000+00:00,-0.048
1228,1228,307.375,"[18037.345925972222, 18037.345925972222, 18037.345926863425, 18037.345926400463, 18037.345925972222, 18037.345926435184]",4,3,18037.345925972222,2019-05-21 08:18:08.004000+00:00,2019-05-21 08:18:08.041000+00:00,-0.037
1229,1229,254.0,"[18037.345928171293, 18037.34592792824, 18037.345928495368, 18037.345928599534, 18037.345928171293, 18037.34592863426]",4,2,18037.345928171293,2019-05-21 08:18:08.194000+00:00,2019-05-21 08:18:08.222000+00:00,-0.028
1230,1230,307.375,"[18037.345935300928, 18037.345935300928, 18037.34593619213, 18037.34593572917, 18037.345935300928, 18037.34593576389]",4,3,18037.345935300928,2019-05-21 08:18:08.810000+00:00,2019-05-21 08:18:08.847000+00:00,-0.037
1231,1231,306.5,"[18037.345943483797, 18037.345943483797, 18037.345944375, 18037.345943900462, 18037.345943483797, 18037.345943935186]",4,3,18037.345943483797,2019-05-21 08:18:09.517000+00:00,2019-05-21 08:18:09.553000+00:00,-0.036
1232,1232,307.375,"[18037.345947476853, 18037.345947476853, 18037.345948391205, 18037.34594790509, 18037.345947476853, 18037.345947939815]",4,3,18037.345947476853,2019-05-21 08:18:09.862000+00:00,2019-05-21 08:18:09.899000+00:00,-0.037
1233,1233,307.375,"[18037.34595258102, 18037.34595258102, 18037.345953472224, 18037.345953009262, 18037.34595258102, 18037.345953043983]",4,3,18037.34595258102,2019-05-21 08:18:10.303000+00:00,2019-05-21 08:18:10.340000+00:00,-0.037
1234,1234,308.25,"[18037.345957199075, 18037.34595707176, 18037.345958020833, 18037.345957395835, 18037.34595695602, 18037.345957418984]",4,3,18037.34595695602,2019-05-21 08:18:10.681000+00:00,2019-05-21 08:18:10.719000+00:00,-0.038
1235,1235,308.25,"[18037.34596244213, 18037.345962453703, 18037.34596340278, 18037.345962812502, 18037.345962372685, 18037.345962824074]",4,3,18037.345962372685,2019-05-21 08:18:11.149000+00:00,2019-05-21 08:18:11.187000+00:00,-0.038
1236,1236,307.375,"[18037.34597287037, 18037.34597152778, 18037.34597357639, 18037.345973101852, 18037.345972673615, 18037.345973136577]",4,3,18037.345972673615,2019-05-21 08:18:12.039000+00:00,2019-05-21 08:18:12.076000+00:00,-0.037
1237,1237,307.375,"[18037.345978541667, 18037.34597710648, 18037.345979421298, 18037.345978819445, 18037.345978391204, 18037.345978865742]",4,3,18037.345978391204,2019-05-21 08:18:12.533000+00:00,2019-05-21 08:18:12.570000+00:00,-0.037
1238,1238,307.375,"[18037.34598730324, 18037.34598730324, 18037.345988194444, 18037.34598773148, 18037.34598730324, 18037.345987766203]",4,3,18037.34598730324,2019-05-21 08:18:13.303000+00:00,2019-05-21 08:18:13.340000+00:00,-0.037
1239,1239,307.375,"[18037.345992974537, 18037.345992974537, 18037.345993854167, 18037.345993402778, 18037.345992974537, 18037.3459934375]",4,3,18037.345992974537,2019-05-21 08:18:13.793000+00:00,2019-05-21 08:18:13.830000+00:00,-0.037
1240,1240,108.75,"[18037.34599613426, 18037.345995474538, 18037.345995497686, 18037.3459965625, 18037.34599613426, 18037.34599658565]",2,4,18037.345995497686,2019-05-21 08:18:14.011000+00:00,2019-05-21 08:18:14.066000+00:00,-0.055
1241,1241,307.375,"[18037.34600271991, 18037.34600271991, 18037.346003599538, 18037.346003148148, 18037.34600271991, 18037.346003182873]",4,3,18037.34600271991,2019-05-21 08:18:14.635000+00:00,2019-05-21 08:18:14.672000+00:00,-0.037
1242,1242,308.25,"[18037.346019317127, 18037.346019386572, 18037.346020219906, 18037.346019756944, 18037.346019317127, 18037.346019780092]",4,3,18037.346019317127,2019-05-21 08:18:16.069000+00:00,2019-05-21 08:18:16.107000+00:00,-0.038
1243,1243,-68.0,"[18037.346023645834, 18037.346022430556, 18037.346021840276, 18037.346024085648, 18037.346023645834, 18037.346024108796]",2,4,18037.346021840276,2019-05-21 08:18:16.287000+00:00,2019-05-21 08:18:16.443000+00:00,-0.156
1244,1244,307.375,"[18037.346029513887, 18037.346029513887, 18037.346030416666, 18037.346029942128, 18037.346029513887, 18037.34602997685]",4,3,18037.346029513887,2019-05-21 08:18:16.950000+00:00,2019-05-21 08:18:16.987000+00:00,-0.037
